gene_name	Names	Type	final_score.ima	final_score.res	Difference.SENS.Ima_SENS.CTRL	Difference.RES.CTRL_SENS.CTRL	C..method.res	C..GOBP.slim.name_	C..KEGG.name_	T..UNIPROT.ima	T..mf	T..method.ima	T..UNIPROT.res	N..Size	N..P.value	N..Benj..Hoch..FDR
PRKCD	Tight junction	KEGG name	-0.709704829	2.1515	0.0977706	-0.179681	VIPER+PhosphoScore	aging;biological regulation;cell activation;cell cycle;cell death;cell proliferation;cellular component disassembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytokine production;death;developmental process;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;multi-organism process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;response to biotic stimulus;response to chemical stimulus;response to endogenous stimulus;response to stimulus;response to stress;signal transduction	Tight junction;Vascular smooth muscle contraction	Q05655	kin	VIPER	Q05655	197	8.59821e-5	0.00237526
PRKCZ	cellular homeostasis	GOBP slim name	1.595870003	NA	0.166833	-0.0335764	NA	NA	NA	Q05513	kin	VIPER	NA	315	8.32906e-5	9.64783e-4
PRKCZ	cellular ion homeostasis	GOBP slim name	1.595870003	NA	0.185898	-0.077144	NA	NA	NA	Q05513	kin	VIPER	NA	220	5.60422e-5	8.6554e-4
PRKCZ	Tight junction	KEGG name	1.595870003	NA	0.0977706	-0.179681	NA	NA	NA	Q05513	kin	VIPER	NA	197	8.59821e-5	0.00237526
PTEN	behavioral interaction between organisms	GOBP slim name	-10.27272903	0.102685	0.221794	-0.527075	VIPER	aging;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;behavioral interaction between organisms;biological regulation;biosynthetic process;carbohydrate metabolic process;catabolic process;cell communication;cell death;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular lipid metabolic process;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;growth;homeostatic process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;neurological system process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;plasma membrane organization;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;regulation of transport;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to stimulus;response to stress;rhythmic process;RNA metabolic process;signal transduction;signaling;small molecule metabolic process;transcription initiation, DNA-dependent	Endometrial cancer;Focal adhesion;Glioma;Inositol phosphate metabolism;Melanoma;p53 signaling pathway;Pathways in cancer;Phosphatidylinositol signaling system;Prostate cancer;Small cell lung cancer;Tight junction	P60484	phos	VIPER	P60484	11	0.010036	0.0303262
PTEN	cellular homeostasis	GOBP slim name	-10.27272903	0.102685	0.166833	-0.0335764	VIPER	aging;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;behavioral interaction between organisms;biological regulation;biosynthetic process;carbohydrate metabolic process;catabolic process;cell communication;cell death;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular lipid metabolic process;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;growth;homeostatic process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;neurological system process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;plasma membrane organization;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;regulation of transport;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to stimulus;response to stress;rhythmic process;RNA metabolic process;signal transduction;signaling;small molecule metabolic process;transcription initiation, DNA-dependent	Endometrial cancer;Focal adhesion;Glioma;Inositol phosphate metabolism;Melanoma;p53 signaling pathway;Pathways in cancer;Phosphatidylinositol signaling system;Prostate cancer;Small cell lung cancer;Tight junction	P60484	phos	VIPER	P60484	315	8.32906e-5	9.64783e-4
PTEN	cellular ion homeostasis	GOBP slim name	-10.27272903	0.102685	0.185898	-0.077144	VIPER	aging;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;behavioral interaction between organisms;biological regulation;biosynthetic process;carbohydrate metabolic process;catabolic process;cell communication;cell death;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular lipid metabolic process;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;growth;homeostatic process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;neurological system process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;plasma membrane organization;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;regulation of transport;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to stimulus;response to stress;rhythmic process;RNA metabolic process;signal transduction;signaling;small molecule metabolic process;transcription initiation, DNA-dependent	Endometrial cancer;Focal adhesion;Glioma;Inositol phosphate metabolism;Melanoma;p53 signaling pathway;Pathways in cancer;Phosphatidylinositol signaling system;Prostate cancer;Small cell lung cancer;Tight junction	P60484	phos	VIPER	P60484	220	5.60422e-5	8.6554e-4
PTEN	growth	GOBP slim name	-10.27272903	0.102685	0.0212473	-0.150647	VIPER	aging;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;behavioral interaction between organisms;biological regulation;biosynthetic process;carbohydrate metabolic process;catabolic process;cell communication;cell death;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular lipid metabolic process;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;growth;homeostatic process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;neurological system process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;plasma membrane organization;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;regulation of transport;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to stimulus;response to stress;rhythmic process;RNA metabolic process;signal transduction;signaling;small molecule metabolic process;transcription initiation, DNA-dependent	Endometrial cancer;Focal adhesion;Glioma;Inositol phosphate metabolism;Melanoma;p53 signaling pathway;Pathways in cancer;Phosphatidylinositol signaling system;Prostate cancer;Small cell lung cancer;Tight junction	P60484	phos	VIPER	P60484	366	1.82543e-4	0.00181239
PTEN	Endometrial cancer	KEGG name	-10.27272903	0.102685	-0.145964	0.148357	VIPER	aging;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;behavioral interaction between organisms;biological regulation;biosynthetic process;carbohydrate metabolic process;catabolic process;cell communication;cell death;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular lipid metabolic process;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;growth;homeostatic process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;neurological system process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;plasma membrane organization;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;regulation of transport;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to stimulus;response to stress;rhythmic process;RNA metabolic process;signal transduction;signaling;small molecule metabolic process;transcription initiation, DNA-dependent	Endometrial cancer;Focal adhesion;Glioma;Inositol phosphate metabolism;Melanoma;p53 signaling pathway;Pathways in cancer;Phosphatidylinositol signaling system;Prostate cancer;Small cell lung cancer;Tight junction	P60484	phos	VIPER	P60484	84	0.00790694	0.0416056
PTEN	Tight junction	KEGG name	-10.27272903	0.102685	0.0977706	-0.179681	VIPER	aging;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;behavioral interaction between organisms;biological regulation;biosynthetic process;carbohydrate metabolic process;catabolic process;cell communication;cell death;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular lipid metabolic process;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;growth;homeostatic process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;neurological system process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;plasma membrane organization;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;regulation of transport;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to stimulus;response to stress;rhythmic process;RNA metabolic process;signal transduction;signaling;small molecule metabolic process;transcription initiation, DNA-dependent	Endometrial cancer;Focal adhesion;Glioma;Inositol phosphate metabolism;Melanoma;p53 signaling pathway;Pathways in cancer;Phosphatidylinositol signaling system;Prostate cancer;Small cell lung cancer;Tight junction	P60484	phos	VIPER	P60484	197	8.59821e-5	0.00237526
