gene_name	UNIPROT	difference	significant	logpval
ATG7	O95352	0.235244	NA	1.96326
ATG9A	Q7Z3C6	0.433869	NA	0.786771
ATIC	P31939	-0.263252	+	3.54942
ATL2	Q8NHH9	-0.915275	+	2.9879699999999998
ATL3	Q6DD88	-0.0989544	NA	1.46268
ATM	Q13315	0.457648	+	5.8719999999999999
ATOX1	O00244	-0.720642	+	2.3373699999999999
ATP11A	P98196	-1.47842	+	0.93467999999999996
ATP11B	Q9Y2G3	0.387142	+	2.8338899999999998
ATP11C	Q8NB49	0.970796	NA	0.84769000000000005
ATP13A1	Q9HD20	-0.136011	NA	2.08847
ATP13A3	Q9H7F0	-0.0694139	NA	0.19044
ATP1A1	P05023	-0.085676	NA	0.80107200000000001
ATP1B1	P05026	0.051511	NA	0.131276
ATP1B3	P54709	-0.345371	+	3.6032600000000001
ATP23	Q9Y6H3	1.14432	+	2.9000499999999998
ATP2A2	P16615	-0.502681	+	1.6604699999999999
ATP2A3	Q93084	0.0341995	NA	0.20640800000000001
ATP2B1	P20020	-0.831724	NA	0.70077800000000001
ATP2B4	P23634	0.540556	+	3.1146400000000001
ATP2C1	P98194	-0.372274	+	1.55423
ATP5F1A	P25705	0.410777	+	3.09937
ATP5F1B	P06576	0.372158	+	3.80084
ATP5F1C	P36542	0.295797	NA	1.11233
ATP5F1D	P30049	-1.61908	+	1.82684
ATP5IF1	Q9UII2	0.452228	NA	0.87384099999999998
ATP5ME	P56385	0.842319	+	2.4253300000000002
ATP5MG	O75964	0.631835	+	4.0711199999999996
ATP5MJ	P56378	-0.292771	NA	1.60388
ATP5MK	Q96IX5	0.13038	NA	0.59390299999999996
ATP5PB	P24539	0.197773	NA	2.8256899999999998
ATP5PD	O75947	0.357342	+	1.98132
ATP5PO	P48047	0.710481	+	2.6335000000000002
ATP6AP1	Q15904	-0.296235	NA	1.1199699999999999
ATP6AP2	O75787	0.00344396	NA	5.2583200000000004E-3
ATP6V0A1	Q93050	0.103573	NA	0.73624299999999998
ATP6V0A2	Q9Y487	0.0787866	NA	0.53199399999999997
ATP6V0C	P27449	-0.0613344	NA	6.7032700000000001E-2
ATP6V0D1	P61421	-0.0453036	NA	0.134993
ATP6V1A	P38606	0.112661	NA	1.23119
ATP6V1B2	P21281	-0.0481765	NA	0.433917
ATP6V1C1	P21283	-0.13986	NA	0.89460700000000004
ATP6V1D	Q9Y5K8	-0.130037	NA	0.69345199999999996
ATP6V1E1	P36543	-0.0641863	NA	0.32492599999999999
ATP6V1F	Q16864	-0.405786	+	2.3010000000000002
ATP6V1G1	O75348	-0.550048	NA	0.61052899999999999
ATP6V1H	Q9UI12	-0.121794	NA	2.00427
ATP7A	Q04656	0	NA	NaN
ATP7B	P35670	0.199283	NA	1.0488200000000001
ATP8A1	Q9Y2Q0	0.577658	NA	0.58705200000000002
ATPAF1	Q5TC12	-0.150803	NA	1.46129
ATPAF2	Q8N5M1	-0.331853	NA	0.35245100000000001
ATR	Q13535	-1.28431	+	1.95729
ATRAID	Q6UW56	-2.14467	+	2.5768599999999999
ATRN	O75882	-0.383188	NA	0.56528699999999998
ATRX	P46100	0.326353	+	1.8531500000000001
ATXN10	Q9UBB4	-0.923497	+	4.6639799999999996
ATXN2	Q99700	-0.303181	NA	1.4730099999999999
ATXN2L	Q8WWM7	-0.679528	+	5.4321700000000002
ATXN3	P54252	-0.0464098	NA	0.11853900000000001
ATXN7L3B	Q96GX2	0.74541	NA	0.36965999999999999
AUH	Q13825	0.842643	+	2.9178500000000001
AUP1	Q9Y679	-0.419227	+	4.1877899999999997
AURKA	O14965	-1.90953	+	1.08023
AURKAIP1	Q9NWT8	0.663157	NA	0.40305200000000002
AURKB	Q96GD4	-1.0923	+	6.2613000000000003
AVEN	Q9NQS1	-1.222	NA	0.82345699999999999
AVL9	Q8NBF6	0.38061	NA	1.32362
AXL	P30530	0.974507	NA	0.86410100000000001
B	P01889	0	NA	NaN
B2M	P61769	-0.195186	NA	0.58984300000000001
B3GALT6	Q96L58	-0.557677	+	2.8153000000000001
B3GAT3	O94766	0.0340726	NA	0.13523499999999999
B3GLCT	Q6Y288	0.0865228	NA	8.0090800000000004E-2
B3GNT2	Q9NY97	-2.02234	+	4.2256200000000002
B3GNTL1	Q67FW5	-0.685544	NA	0.79375200000000001
B4GALT1	P15291	-0.356929	NA	1.0523400000000001
B4GALT7	Q9UBV7	-0.681654	+	2.3439000000000001
B9D2	Q9BPU9	0.00258166	NA	1.2797500000000001E-3
BABAM1	Q9NWV8	-0.1586	NA	0.68616299999999997
BABAM2	Q9NXR7	0.406935	+	1.7892399999999999
BACH1	O14867	-1.60593	+	2.3802500000000002
BACH2	Q9BYV9	0	NA	NaN
BAD	Q92934	0.701651	+	1.61015
BAG1	Q99933	-0.159683	NA	0.23366500000000001
BAG2	O95816	-0.245454	NA	1.89313
BAG3	O95817	-0.246123	NA	0.25436300000000001
BAG4	O95429	-0.430353	+	2.8482400000000001
BAG5	Q9UL15	-0.474966	+	2.0253000000000001
BAG6	P46379	-0.752765	+	6.9835700000000003
BAHD1	Q8TBE0	-1.9412	+	2.71183
BAIAP2	Q9UQB8	-0.611728	+	4.0769099999999998
BAK1	Q16611	0	NA	NaN
BANF1	O75531	-0.112355	NA	0.24057200000000001
BANP	Q8N9N5	0.234868	NA	0.97411499999999995
BAP1	Q92560	-0.266237	NA	0.57920000000000005
BAX	Q07812	-0.168385	NA	0.26519199999999998
BAZ1A	Q9NRL2	-0.308267	+	2.5591900000000001
BAZ1B	Q9UIG0	-0.49076	+	4.3703399999999997
BAZ2A	Q9UIF9	0.197514	NA	1.14584
BBX	Q8WY36	-2.39284	+	2.3484699999999998
BCAM	P50895	0	NA	NaN
BCAP31	P51572	-1.04484	+	2.9744199999999998
BCAR1	P56945	-0.0850571	NA	0.190077
BCAS2	O75934	-0.11957	NA	1.3801000000000001
BCAS3	Q9H6U6	0.775012	+	1.3824000000000001
BCAT1	P54687	-0.26245	+	2.4651000000000001
BCAT2	O15382	0.480266	+	2.8201700000000001
BCCIP	Q9P287	-0.224955	NA	1.6208
BCKDHA	P12694	0.514644	+	3.8521800000000002
BCKDHB	P21953	0.656306	+	4.2985899999999999
BCKDK	O14874	0.308572	NA	0.95988799999999996
BCL10	O95999	-1.3609	+	2.6579000000000002
BCL2L1	Q07817	-1.03447	+	3.94232
BCL2L11	O43521	0.134945	NA	0.67774400000000001
BCL2L13	Q9BXK5	0.148887	NA	0.86567099999999997
BCL7C	Q8WUZ0	0.880102	NA	0.70822600000000002
BCLAF1	Q9NYF8	-0.251748	NA	1.29742
BCOR	Q6W2J9	0.407448	NA	0.35070400000000002
BCR	P11274	0.0562012	NA	0.44336500000000001
BCS1L	Q9Y276	0.243141	NA	1.8762099999999999
BDH1	Q02338	0.199503	NA	1.9702299999999999
BDH2	Q9BUT1	0.787792	+	1.9048799999999999
BECN1	Q14457	-0.245037	NA	0.58016999999999996
BEND3	Q5T5X7	-0.285352	NA	1.7656499999999999
BET1	O15155	-0.657653	+	1.3832599999999999
BET1L	Q9NYM9	-1.07682	+	0.94021900000000003
BHLHE40	O14503	0	NA	NaN
BICD2	Q8TD16	-1.45417	+	2.8662800000000002
BICDL2	A1A5D9	-0.302803	NA	0.51277099999999998
BID	P55957	-0.320429	NA	1.42421
BIN2	Q9UBW5	-0.315421	NA	1.5370900000000001
BIN3	Q9NQY0	1.59831	+	0.92647199999999996
BIRC2	Q13490	-0.886237	+	1.0278499999999999
BIRC5	O15392	-2.18702	+	2.7115499999999999
BIRC6	Q9NR09	0.0336549	NA	0.210114
BLM	P54132	-1.35791	+	3.40848
BLMH	Q13867	0.0707037	NA	0.38058199999999998
BLOC1S1	P78537	0.0291755	NA	8.4107199999999993E-2
BLOC1S3	Q6QNY0	0.129264	NA	0.83834399999999998
BLOC1S4	Q9NUP1	-0.790329	NA	0.94947700000000002
BLOC1S5	Q8TDH9	0.689277	NA	0.53739099999999995
BLOC1S6	Q9UL45	-0.22591	NA	0.60417399999999999
BLVRA	P53004	0.10773	NA	0.63007299999999999
BLVRB	P30043	0.393079	+	3.8666299999999998
BMP2K	Q9NSY1	-0.685086	+	2.2319900000000001
BMS1	Q14692	0.282832	+	2.5047799999999998
BNIP1	Q12981	-0.190479	NA	0.753417
BNIP2	Q12982	-0.33795	+	1.71208
BNIP3L	O60238	0.655183	+	3.88
BOD1L1	Q8NFC6	-0.286556	NA	1.74526
BOLA1	Q9Y3E2	-0.525349	+	3.8811900000000001
BOP1	Q14137	-0.315865	+	2.7006800000000002
BORCS5	Q969J3	1.29059	+	2.2249500000000002
BORCS6	Q96GS4	-0.439915	NA	0.27082699999999998
BPGM	P07738	0.236354	NA	0.17621200000000001
BPHL	Q86WA6	0.564155	+	1.6402399999999999
BPNT1	O95861	0.222654	NA	1.23996
BPNT2	Q9NX62	-0.186426	NA	0.56278799999999995
BPTF	Q12830	0.273818	+	2.8515199999999998
BRAF	P15056	-0.275532	NA	0.85038899999999995
BRAP	Q7Z569	0.0583889	NA	0.34122000000000002
BRCA1	P38398	-0.277654	NA	0.20714299999999999
BRCA2	P51587	0.12871	NA	0.26111600000000001
BRCC3	P46736	-0.0849826	NA	0.122186
BRD1	O95696	0.249049	NA	0.90187899999999999
BRD2	P25440	-0.386948	+	1.8352900000000001
BRD3	Q15059	0.275463	NA	1.50227
BRD4	O60885	0.11825	NA	0.59543599999999997
BRD7	Q9NPI1	-0.0565598	NA	0.22775100000000001
BRD8	Q9H0E9	-0.41158	+	1.9739800000000001
BRD9	Q9H8M2	-0.980456	+	2.2318600000000002
BRF1	Q92994	0.0966699	NA	0.30375200000000002
BRF2	Q9HAW0	0.614247	NA	0.39337899999999998
BRI3BP	Q8WY22	-0.332063	+	1.87812
BRIP1	Q9BX63	-0.245913	NA	0.16678299999999999
BRIX1	Q8TDN6	-0.101239	NA	1.20844
BRK1	Q8WUW1	-0.252584	NA	0.99629900000000005
BRMS1	Q9HCU9	-0.101821	NA	0.23924200000000001
BROX	Q5VW32	0.0742261	NA	0.556118
BRPF1	P55201	-0.124371	NA	0.217585
BRPF3	Q9ULD4	-0.467782	NA	0.77070799999999995
BRWD1	Q9NSI6	-0.658062	+	1.4166000000000001
BSCL2	Q96G97	1.36723	+	2.1804000000000001
BSDC1	Q9NW68	0.0967181	NA	0.18146699999999999
BSG	P35613	-0.704106	+	1.9095800000000001
BST2	Q10589	-2.20613	+	4.8359800000000002
BTAF1	O14981	-0.102028	NA	0.91775499999999999
BTBD1	Q9H0C5	-1.54552	+	2.5101599999999999
BTBD2	Q9BX70	-0.632206	NA	0.48225299999999999
BTBD9	Q96Q07	-1.10009	NA	0.74933099999999997
BTF3	P20290	-0.577138	+	4.5059100000000001
BTF3L4	Q96K17	-0.289264	+	1.9506300000000001
BTK	Q06187	-0.217087	NA	2.1942499999999998
BTN2A1	Q7KYR7	-1.8026199999999999	+	1.1187400000000001
BTRC	Q9Y297	-0.869961	+	1.45303
BUB1	O43683	-1.80614	+	2.9503300000000001
BUB1B	O60566	-1.80748	+	1.4696800000000001
BUB3	O43684	-0.0760252	NA	0.67465399999999998
BUD13	Q9BRD0	-0.266747	+	2.0632899999999998
BUD23	O43709	-0.909175	+	3.7748499999999998
BUD31	P41223	-0.129247	NA	0.45365100000000003
BYSL	Q13895	-0.559798	+	4.6474500000000001
BZW1	Q7L1Q6	-0.477647	+	3.2023600000000001
BZW2	Q9Y6E2	-0.122401	NA	1.42256
C11orf54	Q9H0W9	0.207673	NA	1.8732200000000001
C11orf68	Q9H3H3	0.277837	NA	0.96669700000000003
C12orf29	Q8N999	-0.972809	+	2.9654600000000002
C12orf43	F5H7W8	-1.42211	NA	0.59636100000000003
C12orf57	Q99622	0	NA	NaN
C14orf119	Q9NWQ9	1.29624	+	1.5925100000000001
C15orf39	Q6ZRI6	0.429633	NA	0.40877200000000002
C16orf54	Q6UWD8	-1.12377	+	2.7012999999999998
C17orf75	Q9HAS0	-0.0226448	NA	8.5147600000000004E-2
C17orf80	Q9BSJ5	0.131574	NA	0.60787000000000002
C18orf21	Q32NC0	-0.284858	NA	1.46227
C18orf25	Q96B23	-0.174307	NA	0.83207200000000003
C19orf12	Q9NSK7	-0.0418131	NA	6.8352399999999994E-2
C19orf47	Q8N9M1	0.638816	+	2.4393600000000002
C19orf53	Q9UNZ5	-1.14085	NA	0.46789399999999998
C1D	Q13901	-2.19402	+	0.92494100000000001
C1QBP	Q07021	0.154192	NA	0.38542700000000002
C1orf109	Q9NX04	-0.438335	NA	0.38500400000000001
C1orf112	Q9NSG2	-1.63899	+	2.5568
C1orf131	Q8NDD1	0.250204	NA	0.46521699999999999
C1orf167	Q5SNV9	0.0356543	NA	7.3687900000000001E-2
C1orf174	Q8IYL3	-0.344603	NA	0.53227000000000002
C1orf43	Q9BWL3	1.3479	NA	0.61263199999999995
C1orf50	Q9BV19	0.710677	NA	0.35505500000000001
C1orf52	Q8N6N3	-1.31526	+	1.3365499999999999
C20orf27	Q9GZN8	-0.257839	NA	1.56454
C2CD2	Q9Y426	-1.31752	+	2.21041
C2CD2L	O14523	-0.273225	NA	1.0765899999999999
C2CD3	Q4AC94	1.77773	+	1.7394400000000001
C2CD5	Q86YS7	0.211157	NA	1.0552699999999999
C2orf49	Q9BVC5	-0.968904	+	4.3354299999999997
C2orf69	Q8N8R5	-0.302163	NA	0.84564899999999998
C2orf76	Q3KRA6	-0.106882	NA	0.56584400000000001
C3	P01024	-1.12745	+	0.93485600000000002
C3orf38	Q5JPI3	-0.48003	NA	0.70944399999999996
C4orf33	Q8N1A6	2.06712	+	1.6594
C5	P01031	-0.929022	NA	0.54340500000000003
C5orf22	Q49AR2	-0.732819	+	3.61734
C5orf24	Q7Z6I8	-1.38999	+	1.6763300000000001
C6orf136	Q5SQH8	0.890126	+	3.4157500000000001
C6orf89	Q6UWU4	0.349567	NA	1.22268
C7orf50	Q9BRJ6	-0.453671	+	2.18228
C8orf33	Q9H7E9	-0.417702	NA	0.84016400000000002
C8orf82	Q6P1X6	0.936831	+	3.9889199999999998
C9orf72	Q96LT7	0.512801	NA	0.42986000000000002
C9orf78	Q9NZ63	-0.952039	NA	0.63486900000000002
C9orf85	Q96MD7	1.16834	+	1.85551
CA1	P00915	0.456676	+	3.59911
CA13	Q8N1Q1	0.581143	NA	0.504135
CA2	P00918	0.371603	+	2.6039099999999999
CA5B	Q9Y2D0	1.90898	+	1.04129
CA8	P35219	0.15875	NA	1.4361699999999999
CAAP1	Q9H8G2	0.351778	NA	0.49991200000000002
CAB39	Q9Y376	-0.36544	+	3.15171
CAB39L	Q9H9S4	-1.35431	NA	0.64819000000000004
CABIN1	Q9Y6J0	-0.0251262	NA	5.6354399999999999E-2
CACTIN	Q8WUQ7	-0.43532	+	3.5662199999999999
CACUL1	Q86Y37	0.303491	NA	1.0403
CACYBP	Q9HB71	-0.279672	+	2.41534
CAD	P27708	-0.314749	+	4.5861499999999999
CALB1	P05937	-0.051574	NA	0.14554500000000001
CALB2	P22676	-0.101885	NA	3.6391699999999999E-2
CALCOCO1	Q9P1Z2	0.045059	NA	0.117976
CALCOCO2	Q13137	-0.789534	+	2.1881200000000001
CALN1	Q9BXU9	-1.29827	+	0.90502199999999999
CALR	P27797	-0.110888	NA	0.22715199999999999
CALU	O43852	-0.599483	+	1.6969700000000001
CAMK1D	Q8IU85	0.176172	NA	0.83846200000000004
CAMK2G	Q13555	0.61523	+	1.4494899999999999
CAMKK2	Q96RR4	-0.080086	NA	6.1505200000000003E-2
CAMKMT	Q7Z624	0.176001	NA	0.24220700000000001
CAMKV	Q8NCB2	-0.0689662	NA	4.79505E-2
CAMLG	P49069	-0.57732000000000006	+	2.0909499999999999
CAMSAP1	Q5T5Y3	-0.706492	+	2.74221
CAND1	Q86VP6	-0.119866	NA	1.4452
CANT1	Q8WVQ1	-0.371986	+	2.3741300000000001
CANX	P27824	-0.206471	NA	1.31369
CAP1	Q01518	-0.0494454	NA	0.29715799999999998
CAPG	P40121	-0.0204918	NA	6.2221800000000001E-2
CAPN1	P07384	0.00573659	NA	3.7602999999999998E-2
CAPN15	O75808	-0.214986	NA	0.17224700000000001
CAPN2	P17655	0.0931146	NA	0.45115899999999998
CAPN3	P20807	0	NA	NaN
CAPN5	O15484	-0.0847272	NA	9.3317999999999998E-2
CAPN7	Q9Y6W3	0.109931	NA	1.44417
CAPNS1	P04632	-0.225808	NA	0.48611199999999999
CAPRIN1	Q14444	-0.959687	+	3.7961399999999998
CAPZA1	P52907	0.0561678	NA	0.39518900000000001
CAPZA2	P47755	-0.104427	NA	1.15293
CAPZB	P47756	-0.230084	NA	1.66269
CARD11	Q9BXL7	1.23458	NA	0.83067000000000002
CARD19	Q96LW7	-0.80628	NA	0.90400599999999998
CARD6	Q9BX69	0.309271	NA	0.60675999999999997
CARD8	Q9Y2G2	0.114935	NA	0.209616
CARHSP1	Q9Y2V2	0.372786	+	2.7941099999999999
CARM1	Q86X55	-0.0473931	NA	0.249835
CARNMT1	Q8N4J0	-0.293771	NA	0.99643400000000004
CARS1	P49589	0.124004	NA	1.22926
CARS2	Q9HA77	0.197201	NA	1.50437
CASC3	O15234	-0.836698	+	2.88063
CASP1	P29466	0	NA	NaN
CASP10	Q92851	-0.0119951	NA	4.1708200000000001E-2
CASP2	P42575	0	NA	NaN
CASP3	P42574	-0.247593	NA	0.80276099999999995
CASP4	P49662	-0.43792	+	1.59198
CASP6	P55212	0.10816	NA	1.21699
CASP7	P55210	-0.184932	NA	0.67682799999999999
CASP8	Q14790	-0.0647213	NA	0.331872
CASP8AP2	Q9UKL3	-1.53208	+	1.1171899999999999
CASP9	P55211	-0.761948	+	1.9531400000000001
CASS4	Q9NQ75	-2.49174	+	1.8378699999999999
CAST	P20810	-0.535639	+	2.3330299999999999
CASTOR2	A6NHX0	0.983864	+	1.4009499999999999
CAT	P04040	0.313821	+	5.0171099999999997
CAVIN1	Q6NZI2	-0.801407	+	1.7988500000000001
CAVIN2	O95810	-0.57862	+	2.03396
CBFA2T3	O75081	-0.445715	+	1.80118
CBFB	Q13951	-0.53305	+	4.2047400000000001
CBL	P22681	-0.331924	+	1.8862099999999999
CBLB	Q13191	-0.149019	NA	0.54724899999999999
CBLL1	Q75N03	-0.0982988	NA	0.27310099999999998
CBLN4	Q9NTU7	0.108316	NA	0.486931
CBR1	P16152	-0.0706232	NA	0.61912299999999998
CBR3	O75828	2.36827	+	0.84402100000000002
CBR4	Q8N4T8	0.574641	+	2.8189500000000001
CBS	P35520	0.0787489	NA	0.44123600000000002
CBX1	P83916	0.419265	+	1.70621
CBX2	Q14781	-1.67065	+	2.6118199999999998
CBX3	Q13185	-1.03554	+	1.9587699999999999
CBX4	O00257	-1.85432	+	1.6398600000000001
CBX5	P45973	-0.043607	NA	0.134127
CBX8	Q9HC52	0.354523	+	1.5915999999999999
CC2D1A	Q6P1N0	-0.222003	+	4.5292700000000004
CC2D1B	Q5T0F9	0.245975	NA	0.61245799999999995
CCAR1	Q8IX12	0.339864	+	3.2578200000000002
CCAR2	Q8N163	-0.0446804	NA	0.78530900000000003
CCDC117	Q8IWD4	-0.273015	NA	0.42330600000000002
CCDC12	Q8WUD4	-0.735163	NA	0.321685
CCDC124	Q96CT7	-0.452754	+	1.43316
CCDC127	Q96BQ5	0.623831	NA	0.73752200000000001
CCDC134	Q9H6E4	0.492466	+	2.32572
CCDC137	Q6PK04	-1.08464	+	3.0545599999999999
CCDC150	Q8NCX0	0.113928	NA	0.34188000000000002
CCDC22	O60826	0.0132916	NA	3.5845700000000001E-2
CCDC25	Q86WR0	-0.165015	NA	1.43099
CCDC28A	Q8IWP9	0.0596368	NA	2.3039299999999999E-2
CCDC43	Q96MW1	-0.0280941	NA	0.11559700000000001
CCDC47	Q96A33	-0.48588	+	3.3353100000000002
CCDC50	Q8IVM0	-0.908536	+	2.2179899999999999
CCDC51	Q96ER9	0.45542	+	2.7648199999999998
CCDC59	Q9P031	-0.530347	+	1.7192499999999999
CCDC6	Q16204	-1.22057	+	2.1390899999999999
CCDC61	Q9Y6R9	-0.871857	+	2.88748
CCDC7	Q96M83	-1.16967	NA	0.35936400000000002
CCDC71L	Q8N9Z2	1.41512	NA	0.84051699999999996
CCDC77	Q9BR77	-2.34791	+	2.2920699999999998
CCDC8	Q9H0W5	-1.3969	+	1.3531
CCDC86	Q9H6F5	-1.21213	+	3.6429800000000001
CCDC88A	Q3V6T2	-0.0139205	NA	7.5788399999999999E-3
CCDC9	Q9Y3X0	-0.921788	+	3.3065699999999998
CCDC90B	Q9GZT6	0.189039	NA	0.469551
CCDC91	Q7Z6B0	-1.30742	+	1.7045600000000001
CCDC93	Q567U6	0.10768	NA	0.196856
CCDC97	Q96F63	-0.676904	+	2.5846100000000001
CCM2	Q9BSQ5	0.52675	NA	0.63846199999999997
CCNA2	P20248	-1.73466	+	5.1448999999999998
CCNB1	P14635	-1.196	+	2.82056
CCNB2	O95067	-1.36294	+	4.5253199999999998
CCNC	P24863	-1.78229	+	2.62914
CCND3	P30281	-1.86952	+	3.1491199999999999
CCNDBP1	O95273	0.450088	NA	0.24947900000000001
CCNH	P51946	-0.0207508	NA	4.5776200000000003E-2
CCNK	O75909	-0.0248015	NA	9.7364400000000004E-2
CCNL1	Q9UK58	0.269821	NA	0.59792199999999995
CCNL2	Q96S94	0.117128	NA	0.134741
CCNT1	O60563	-0.548694	+	2.0857299999999999
CCNY	Q8ND76	-0.252673	NA	0.70694199999999996
CCP110	O43303	-0.639818	NA	0.78944400000000003
CCS	O14618	0.374546	+	2.59842
CCT2	P78371	-0.527873	+	4.0642300000000002
CCT3	P49368	-0.493343	+	3.2649900000000001
CCT4	P50991	-0.366162	+	3.89194
CCT5	P48643	-0.608211	+	4.4523400000000004
CCT6A	P40227	-0.306796	+	2.8496199999999998
CCT6B	Q92526	0.0774496	NA	8.1669800000000001E-2
CCT7	Q99832	-0.41521	+	7.1425700000000001
CCT8	P50990	-0.737289	+	5.4022899999999998
CD151	P48509	-1.13684	+	5.2594099999999999
CD164	Q04900	0.258533	NA	0.17336199999999999
CD200R1	Q8TD46	0.0795	NA	0.22097600000000001
CD276	Q5ZPR3	0.643684	NA	1.0532699999999999
CD2AP	Q9Y5K6	-0.527383	+	3.70343
CD2BP2	O95400	0.254236	NA	1.83918
CD300A	Q9UGN4	0.0648277	NA	0.51213299999999995
CD320	Q9NPF0	-3.49082	+	5.5700700000000003
CD33	P20138	-0.207433	NA	0.68432800000000005
CD36	P16671	-0.458175	NA	0.36908800000000003
CD37	P11049	-0.972456	+	4.4144899999999998
CD3D	P04234	-1.22091	+	2.3251599999999999
CD4	P01730	-0.635995	NA	0.56592299999999995
CD40	P25942	0.430706	NA	1.1255299999999999
CD44	P16070	-0.383117	+	1.74512
CD46	P15529	-0.137895	NA	0.44456899999999999
CD47	Q08722	0.481055	NA	1.19791
CD48	P09326	0	NA	NaN
CD53	P19397	-0.457931	NA	1.0328999999999999
CD55	P08174	0.309537	NA	1.09856
CD58	P19256	-1.96725	+	2.93465
CD59	P13987	0.53935	+	2.1641300000000001
CD63	P08962	-1.13252	+	3.5827800000000001
CD68	P34810	0.864241	NA	0.69081899999999996
CD69	Q07108	-0.681964	NA	0.30456
CD70	P32970	0.960569	+	3.2006700000000001
CD74	P04233	-0.322431	+	1.86456
CD81	P60033	-0.607319	+	1.1508100000000001
CD82	P27701	-0.612671	+	2.46523
CD84	Q9UIB8	-0.280747	NA	0.21115100000000001
CD9	P21926	0	NA	NaN
CD99	P14209	-0.389436	NA	0.285723
CD99L2	Q8TCZ2	-0.470415	NA	0.31632399999999999
CDAN1	Q8IWY9	-0.137576	NA	0.35480699999999998
CDC123	O75794	-1.90109	+	4.9474499999999999
CDC16	Q13042	0.178747	NA	2.42327
CDC20	Q12834	-2.10033	+	3.2844199999999999
CDC23	Q9UJX2	0.155135	NA	0.98828099999999997
CDC25C	P30307	-0.813565	+	1.0653300000000001
CDC27	P30260	-0.164177	NA	1.3529500000000001
CDC34	P49427	-0.296555	NA	0.80340100000000003
CDC37	Q16543	-0.405342	+	2.3146399999999998
CDC37L1	Q7L3B6	-0.18299	NA	0.511799
CDC40	O60508	-0.152797	NA	1.9168000000000001
CDC42	P60953	-0.1074	NA	0.72734399999999999
CDC42BPA	Q5VT25	0.0808232	NA	0.86675199999999997
CDC42BPB	Q9Y5S2	-0.162612	NA	0.18060399999999999
CDC42EP4	Q9H3Q1	0.0784962	NA	0.14863199999999999
CDC42SE2	Q9NRR3	-0.847525	+	2.8485399999999998
CDC45	O75419	-0.821074	+	5.1484199999999998
CDC5L	Q99459	-0.256933	+	3.0983999999999998
CDC6	Q99741	-2.2896	+	3.7544499999999998
CDC7	O00311	-0.129806	NA	0.172927
CDC73	Q6P1J9	-0.122442	NA	0.53073800000000004
CDCA2	Q69YH5	-1.59208	+	1.1197600000000001
CDCA5	Q96FF9	-1.70241	+	6.0689799999999998
CDCA7L	Q96GN5	-1.13389	+	1.1135699999999999
CDCA8	Q53HL2	-0.988019	+	2.36619
CDCP1	Q9H5V8	0	NA	NaN
CDIN1	Q9Y2V0	0.218736	NA	0.48979499999999998
CDIPT	O14735	-0.507389	+	2.2343799999999998
CDK1	P06493	-0.481024	+	4.7680600000000002
CDK11A	Q9UQ88	0.545655	NA	1.0967100000000001
CDK11B	P21127	0.197083	NA	0.41796299999999997
CDK12	Q9NYV4	-0.133657	NA	1.6087400000000001
CDK13	Q14004	0.639696	+	2.0714399999999999
CDK17	Q00537	0.482524	NA	1.1383099999999999
CDK19	Q9BWU1	1.40282	+	1.5986899999999999
CDK2	P24941	-0.484056	+	3.73759
CDK20	Q8IZL9	-2.0928	+	1.0247599999999999
CDK2AP1	O14519	-1.47368	+	2.0038900000000002
CDK4	P11802	-0.887693	+	3.53965
CDK5	Q00535	-0.201748	NA	1.1130899999999999
CDK5RAP1	Q96SZ6	-1.39967	+	3.7900399999999999
CDK5RAP2	Q96SN8	0.826258	NA	0.69957899999999995
CDK5RAP3	Q96JB5	0.0416152	NA	0.21778400000000001
CDK6	Q00534	-0.0956099	NA	0.76663999999999999
CDK7	P50613	-0.134182	NA	0.36590299999999998
CDK8	P49336	-0.411115	NA	0.35591800000000001
CDK9	P50750	-0.0913279	NA	1.41276
CDKAL1	Q5VV42	-0.667902	+	5.1266800000000003
CDKN1A	P38936	0	NA	NaN
CDKN2AIP	Q9NXV6	0.200979	NA	0.486763
CDKN2C	P42773	0.630969	+	1.8674200000000001
CDS2	O95674	0.625594	NA	0.62441899999999995
CDT1	Q9H211	-0.502781	NA	0.80885799999999997
CDV3	Q9UKY7	-0.52609	+	1.3782099999999999
CDYL	Q9Y232	0.123741	NA	1.5439799999999999
CEBPZ	Q03701	-0.0936549	NA	0.52464900000000003
CECR2	Q9BXF3	-0.297162	NA	0.146507
CELF1	Q92879	-0.126469	NA	1.11653
CELF2	O95319	-0.128583	NA	0.56557299999999999
CEMIP2	Q9UHN6	0.44932	+	1.4952099999999999
CENATAC	Q86UT8	0.666304	NA	0.66669100000000003
CENPA	P49450	0.694193	NA	0.33228799999999997
CENPB	P07199	0.481044	+	2.1510099999999999
CENPC	Q03188	0.139062	NA	0.72342399999999996
CENPF	P49454	-1.10659	+	4.173
CENPH	Q9H3R5	-0.45086	NA	0.77978099999999995
CENPJ	Q9HC77	0	NA	NaN
CENPK	Q9BS16	-0.162715	NA	0.134909
CENPL	Q8N0S6	-0.848634	+	2.9514399999999998
CENPM	Q9NSP4	-0.0769279	NA	3.8329700000000001E-2
CENPN	Q96H22	-0.0438886	NA	2.7606700000000001E-2
CENPO	Q9BU64	-0.26645	NA	0.208203
CENPP	Q6IPU0	-0.185058	NA	0.33669100000000002
CENPS	Q8N2Z9	-0.109759	NA	0.24457300000000001
