gene_name	UNIPROT	difference	significant	logpval
ATP2C1	P98194	0.320302	NA	0.91056599999999999
ATP4A	P20648	0.130848	NA	7.9828200000000002E-2
ATP6AP1	Q15904	0.0474811	NA	0.30358000000000002
ATP6AP2	O75787	0.108543	NA	0.34515800000000002
ATP6V0A1	Q93050	0.357265	+	4.1012399999999998
ATP6V0A2	Q9Y487	-0.0948782	NA	0.37083899999999997
ATP6V0D1	P61421	0.15146	NA	2.5026799999999998
ATP6V1A	P38606	0.244448	+	3.70133
ATP6V1B2	P21281	0.102915	NA	1.26529
ATP6V1C1	P21283	0.377342	+	2.6155300000000001
ATP6V1D	Q9Y5K8	0.362167	+	3.66012
ATP6V1E1	P36543	0.16144	NA	0.51459100000000002
ATP6V1F	Q16864	0.103216	NA	0.40056399999999998
ATP6V1G1	O75348	0.197958	NA	0.572434
ATP6V1H	Q9UI12	0.215458	NA	1.47251
ATP7A	Q04656	-0.0767102	NA	0.148092
ATP7B	P35670	1.46975	+	1.92188
ATP9B	O43861	-2.79209	+	1.9249000000000001
ATPAF1	Q5TC12	0.176609	NA	2.0527000000000002
ATPAF2	Q8N5M1	0.777002	+	3.1643500000000002
ATR	Q13535	-1.00348	+	2.9232399999999998
ATRAID	Q6UW56	-0.104242	NA	0.31470999999999999
ATRN	O75882	0.00902462	NA	1.46248E-2
ATRX	P46100	0.466459	+	2.06915
ATXN10	Q9UBB4	-0.0236864	NA	0.13428999999999999
ATXN2	Q99700	-0.127572	NA	1.2240200000000001
ATXN2L	Q8WWM7	-0.575659	+	4.9041699999999997
ATXN3	P54252	-0.279297	NA	0.50910699999999998
ATXN7L3B	Q96GX2	-1.13548	+	1.3687400000000001
AUH	Q13825	0.649884	+	1.9834400000000001
AUP1	Q9Y679	-0.497389	+	1.6975100000000001
AURKA	O14965	-1.84749	+	4.8151999999999999
AURKB	Q96GD4	-1.20006	+	4.34809
AVL9	Q8NBF6	-0.026545	NA	9.2199100000000006E-2
AXL	P30530	-1.60693	+	1.2369000000000001
AZI2	Q9H6S1	-0.0866296	NA	0.10288600000000001
B2M	P61769	0.59664	+	1.35785
B3GALT6	Q96L58	-0.020474	NA	1.8051399999999999E-2
B3GAT3	O94766	-0.0826435	NA	0.41861399999999999
B3GNT2	Q9NY97	-0.426437	NA	1.10362
B4GALNT1	Q00973	0	NA	NaN
B4GALT1	P15291	-0.721887	+	1.32863
B4GALT3	O60512	1.3964	NA	0.50864799999999999
B4GALT5	O43286	-0.240378	NA	0.68780399999999997
B4GALT7	Q9UBV7	0.0941703	NA	0.141517
BABAM1	Q9NWV8	0.325101	+	3.2604700000000002
BACH1	O14867	0.212999	NA	0.68552500000000005
BAD	Q92934	0.156054	NA	0.16294400000000001
BAG1	Q99933	0.196049	NA	0.45958599999999999
BAG2	O95816	-0.0150313	NA	7.73205E-2
BAG3	O95817	-0.839743	+	1.33081
BAG4	O95429	-1.05853	+	1.62629
BAG5	Q9UL15	-0.404147	NA	1.2586599999999999
BAG6	P46379	-0.365806	+	2.8698199999999998
BAIAP2	Q9UQB8	0.0509691	NA	0.49263499999999999
BAIAP2L1	Q9UHR4	-0.33962	+	2.7724000000000002
BAK1	Q16611	-0.189906	NA	0.461254
BANF1	O75531	-0.0413389	NA	0.123705
BANP	Q8N9N5	0.187638	NA	0.434614
BAP1	Q92560	0.254456	NA	0.67488300000000001
BAX	Q07812	0.124765	NA	0.41093499999999999
BAZ1A	Q9NRL2	-0.734235	+	3.54236
BAZ1B	Q9UIG0	-0.380518	+	3.5053399999999999
BAZ2A	Q9UIF9	-0.347411	+	3.2433299999999998
BBC3	Q96PG8;Q9BXH1	0	NA	NaN
BBS2	Q9BXC9	0.326045	NA	0.26940599999999998
BCAP29	Q9UHQ4	-0.188241	NA	0.75798500000000002
BCAP31	P51572	-0.0046463	NA	1.35271E-2
BCAR1	P56945	-0.197738	NA	1.0034000000000001
BCAS2	O75934	-0.222982	NA	1.1615800000000001
BCAS3	Q9H6U6	0.81024	NA	0.33925899999999998
BCAT1	P54687	-0.00445318	NA	3.5789099999999997E-2
BCAT2	O15382	0.500782	+	3.9719099999999998
BCCIP	Q9P287	-0.29595	+	2.3856199999999999
BCKDHA	P12694	0.647446	+	2.64236
BCKDHB	P21953	0.267858	NA	0.994981
BCKDK	O14874	0.228043	NA	0.91369800000000001
BCL10	O95999	-0.632198	+	2.49295
BCL2	P10415	0	NA	NaN
BCL2L1	Q07817	-0.955203	+	4.3983499999999998
BCL2L11	O43521	1.1268	+	2.12866
BCL2L12	Q9HB09	-0.762933	NA	0.50523600000000002
BCL2L13	Q9BXK5	0.462414	+	3.0474600000000001
BCL2L2	Q92843	0.239583	NA	0.19423799999999999
BCL7B	Q9BQE9	-1.4596	+	1.3247100000000001
BCLAF1	Q9NYF8	-0.096632	NA	0.96181799999999995
BCOR	Q6W2J9	-0.580656	+	1.7878499999999999
BCORL1	Q5H9F3	-0.376499	NA	0.52379699999999996
BCR	P11274	0.342215	+	3.9623900000000001
BCS1L	Q9Y276	0.0792055	NA	0.676234
BDH2	Q9BUT1	0.154018	NA	0.54236899999999999
BECN1	Q14457	-0.19435	NA	0.29583399999999999
BEND3	Q5T5X7	-1.14002	+	1.9518200000000001
BET1L	Q9NYM9	-0.395479	NA	0.99268999999999996
BHLHE40	O14503	-2.38162	+	4.6667399999999999
BICD1	Q96G01	0	NA	NaN
BICD2	Q8TD16	-0.755265	+	4.7865500000000001
BID	P55957	0.0248475	NA	9.8849400000000004E-2
BIN2	Q9UBW5	-0.8646	NA	0.29113600000000001
BIN3	Q9NQY0	-0.545451	NA	0.71513599999999999
BIRC2	Q13490	0.235367	NA	0.73944200000000004
BIRC5	O15392	-1.09698	+	2.1202700000000001
BIRC6	Q9NR09	-0.466571	+	2.4837899999999999
BLK	P51451	0	NA	NaN
BLM	P54132	-1.09096	+	4.0487000000000002
BLMH	Q13867	0.188542	NA	2.7041599999999999
BLOC1S1	P78537	0.428783	NA	0.93251899999999999
BLOC1S2	Q6QNY1	-0.411423	NA	0.49735800000000002
BLOC1S3	Q6QNY0	-0.0187335	NA	0.177704
BLOC1S4	Q9NUP1	-0.0319624	NA	0.145124
BLOC1S6	Q9UL45	0.91147	NA	0.82785699999999995
BLVRA	P53004	0.14518	NA	1.19207
BLVRB	P30043	0.842333	+	3.7668200000000001
BMP2K	Q9NSY1	-0.585755	+	3.9242599999999999
BMS1	Q14692	-0.25312	+	2.6355900000000001
BNIP1	Q12981	-0.00944567	NA	1.93288E-2
BNIP2	Q12982	-0.110678	NA	9.9909499999999998E-2
BNIP3L	O60238	1.82357	+	1.22051
BOD1L1	Q8NFC6	0.20982	NA	2.1509499999999999
BOLA3	Q53S33	0.225905	NA	0.19349
BOP1	Q14137	-0.62852	+	5.2620100000000001
BPGM	P07738	0.767077	+	4.0535199999999998
BPHL	Q86WA6	0.882058	+	2.9074300000000002
BPNT1	O95861	0.374223	+	3.9222600000000001
BPTF	Q12830	0.0217795	NA	0.100678
BPY2	O14599	0.0788255	NA	7.4065000000000006E-2
BRAF	P15056	0.153425	NA	0.293547
BRAP	Q7Z569	-0.0244055	NA	7.5046100000000004E-2
BRAT1	Q6PJG6	-0.486483	+	3.3469699999999998
BRCA1	P38398	-0.484593	NA	0.78506799999999999
BRCC3	P46736	-0.102013	NA	0.39530100000000001
BRD1	O95696	0.369962	NA	0.810195
BRD2	P25440	-0.700703	+	4.5287899999999999
BRD3	Q15059	0.601155	+	3.0393400000000002
BRD4	O60885	0.12449	NA	0.99521899999999996
BRD7	Q9NPI1	0.0678005	NA	9.7659099999999999E-2
BRD8	Q9H0E9	0.170785	NA	0.63387700000000002
BRD9	Q9H8M2	-0.328731	NA	0.60795200000000005
BRF1	Q92994	0.0218463	NA	2.0462399999999999E-2
BRF2	Q9HAW0	-1.25856	+	1.82195
BRI3BP	Q8WY22	-0.300332	NA	0.96134500000000001
BRIP1	Q9BX63	-0.444728	NA	0.390434
BRIX1	Q8TDN6	-0.659693	+	6.6891499999999997
BRK1	Q8WUW1	-0.113633	NA	0.103212
BRMS1	Q9HCU9	-0.0794029	NA	0.21532499999999999
BROX	Q5VW32	0.433463	+	3.0936699999999999
BRPF1	P55201	-0.269254	NA	0.72722299999999995
BRPF3	Q9ULD4	-0.545924	+	1.3877900000000001
BRWD1	Q9NSI6	0.343073	NA	0.37267899999999998
BSCL2	Q96G97	0.760658	NA	0.496006
BSDC1	Q9NW68	-0.0339522	NA	8.3521799999999993E-2
BSG	P35613	0.14198	NA	0.84437899999999999
BST2	Q10589	-0.135759	NA	0.61969099999999999
BTAF1	O14981	-0.0282001	NA	0.124033
BTBD2	Q9BX70	-0.309141	NA	0.26011600000000001
BTBD9	Q96Q07	0.573995	NA	0.22336900000000001
BTD	P43251	0.757063	+	2.00827
BTF3	P20290	-0.654712	+	3.7402000000000002
BTF3L4	Q96K17	-0.0472803	NA	0.142119
BTK	Q06187	-0.417899	+	2.6888899999999998
BTN2A1	Q7KYR7	-0.61276	NA	0.88678699999999999
BUB1	O43683	-1.06303	+	2.7598500000000001
BUB1B	O60566	-0.783099	+	3.7627000000000002
BUB3	O43684	-0.208407	NA	2.3166099999999998
BUD13	Q9BRD0	-0.263242	NA	1.1274900000000001
BUD31	P41223	-0.316474	NA	0.98756200000000005
BYSL	Q13895	-0.77383	+	7.1113600000000003
BZW1	Q7L1Q6	-0.512488	+	3.2686600000000001
BZW2	Q9Y6E2	-0.250203	+	2.4433500000000001
C11orf54	Q9H0W9	0.510194	+	2.6196899999999999
C11orf68	Q9H3H3	0.468087	+	4.8982400000000004
C12orf29	Q8N999	-0.444088	NA	0.78884399999999999
C12orf43	F5H7W8	-0.695558	+	1.2193799999999999
C12orf57	Q99622	-0.389649	NA	0.94869000000000003
C15orf39	Q6ZRI6	-0.0390174	NA	2.2715699999999998E-2
C16orf54	Q6UWD8	0	NA	NaN
C16orf96	A6NNT2	-0.156853	NA	0.25235800000000003
C17orf75	Q9HAS0	0.123627	NA	0.29862899999999998
C17orf80	Q9BSJ5	0.711765	+	2.7080299999999999
C18orf21	Q32NC0	-0.489418	+	1.64435
C18orf25	Q96B23	0.161147	NA	1.00217
C19orf12	Q9NSK7	-0.0130095	NA	1.7671300000000001E-2
C19orf47	Q8N9M1	0.00856161	NA	2.8222899999999999E-2
C19orf54	Q5BKX5	0.298772	NA	1.4812700000000001
C1D	Q13901	-0.00452566	NA	5.7230700000000002E-3
C1GALT1C1	Q96EU7	0.364992	NA	0.22409100000000001
C1QBP	Q07021	-0.17713	NA	0.56454899999999997
C1orf109	Q9NX04	-0.528592	+	1.85395
C1orf112	Q9NSG2	-0.973348	+	3.2253799999999999
C1orf131	Q8NDD1	-1.05607	+	2.1099299999999999
C1orf174	Q8IYL3	-0.960948	+	1.4336899999999999
C1orf50	Q9BV19	-0.646871	NA	0.52353099999999997
C1orf52	Q8N6N3	0.251746	NA	0.113423
C20orf27	Q9GZN8	-0.473399	+	1.82864
C2CD2L	O14523	-0.0959525	NA	0.52514799999999995
C2CD5	Q86YS7	0.530268	+	2.4792100000000001
C2orf49	Q9BVC5	-3.38142	+	5.45939
C3	P01024	-2.31989	NA	0.54637100000000005
C3orf33	Q6P1S2	1.31961	+	0.94286400000000004
C3orf38	Q5JPI3	0.0126138	NA	1.28357E-2
C4orf33	Q8N1A6	0.870414	+	1.9060699999999999
C5orf22	Q49AR2	-0.483247	+	3.2022900000000001
C5orf51	A6NDU8	-0.0179982	NA	4.3736799999999999E-2
C6orf120	Q7Z4R8	-0.311982	NA	1.26088
C6orf136	Q5SQH8	0.967829	+	2.8842599999999998
C6orf47	O95873	-0.736527	+	2.4752000000000001
C6orf89	Q6UWU4	0.232021	NA	2.0750700000000002
C7orf25	Q9BPX7	-0.0870416	NA	6.9326700000000005E-2
C7orf26	Q96N11	-0.813741	NA	0.81350199999999995
C7orf50	Q9BRJ6	-1.23926	+	2.7618499999999999
C8orf33	Q9H7E9	-0.372811	NA	1.28837
C8orf82	Q6P1X6	0.557957	+	1.5443800000000001
C9orf64	Q5T6V5	0.169544	NA	3.0192000000000001
C9orf78	Q9NZ63	-0.991369	+	3.1874199999999999
CA1	P00915	2.81451	+	5.0132700000000003
CA13	Q8N1Q1	0.769007	NA	0.79430699999999999
CA8	P35219	0.258001	+	2.6976499999999999
CAAP1	Q9H8G2	0.683092	NA	0.859676
CAB39	Q9Y376	0.0954018	NA	1.1308
CAB39L	Q9H9S4	0.0548239	NA	3.7637499999999997E-2
CABIN1	Q9Y6J0	0.153766	NA	0.79889699999999997
CACTIN	Q8WUQ7	0.178063	NA	0.46881
CACUL1	Q86Y37	0.401456	NA	0.20888499999999999
CACYBP	Q9HB71	-0.20660800000000001	NA	1.9355199999999999
CAD	P27708	-0.515261	+	6.1401500000000002
CALB1	P05937	0.0111246	NA	5.9173700000000003E-2
CALCOCO1	Q9P1Z2	1.03937	+	2.0413600000000001
CALCOCO2	Q13137	-0.736313	+	4.6526500000000004
CALR	P27797	0.0356331	NA	0.130717
CALU	O43852	-0.122836	NA	0.41562300000000002
CAMK1	Q14012	0.1896	NA	0.24656500000000001
CAMK2G	Q13555	-0.0287762	NA	8.3519499999999997E-2
CAMKK2	Q96RR4	-0.298804	NA	0.53738200000000003
CAMLG	P49069	-0.282407	NA	0.43787100000000001
CAMSAP1	Q5T5Y3	-0.805245	+	2.1505999999999998
CAND1	Q86VP6	0.00352955	NA	3.0586800000000001E-2
CAND2	O75155	-0.0817189	NA	0.19545499999999999
CANT1	Q8WVQ1	-0.040967	NA	0.262179
CANX	P27824	0.274304	+	2.0900400000000001
CAP1	Q01518	-0.0510778	NA	0.45185700000000001
CAPG	P40121	0.443452	+	2.88015
CAPN1	P07384	0.103971	NA	1.4203600000000001
CAPN2	P17655	0.241155	+	2.2942300000000002
CAPN7	Q9Y6W3	0.314565	+	2.1863600000000001
CAPNS1	P04632	0.144652	NA	0.76703600000000005
CAPRIN1	Q14444	-0.657401	+	5.4772699999999999
CAPZA1	P52907	-0.0104156	NA	3.1646300000000002E-2
CAPZA2	P47755	0.219014	NA	1.8441399999999999
CAPZB	P47756	0.0765858	NA	0.65146499999999996
CARD6	Q9BX69	1.13264	+	1.17605
CARD9	Q9H257	-0.577333	+	2.11598
CARHSP1	Q9Y2V2	0.345041	+	1.8870800000000001
CARM1	Q86X55	-0.0888801	NA	0.400945
CARS2	Q9HA77	0.576471	+	1.3732
CASC3	O15234	-0.874714	+	2.1293600000000001
CASKIN2	Q8WXE0	-0.708619	+	1.4714499999999999
CASP1	P29466	0	NA	NaN
CASP10	Q92851	-0.119875	NA	0.48439599999999999
CASP2	P42575	-0.851117	+	4.4286000000000003
CASP3	P42574	-0.0615726	NA	0.36801800000000001
CASP6	P55212	0.052597	NA	0.56241799999999997
CASP7	P55210	-0.667474	NA	0.83643500000000004
CASP8	Q14790	0.0632648	NA	0.218726
CASP8AP2	Q9UKL3	-0.443802	NA	0.30254700000000001
CASP9	P55211	-0.185477	NA	0.67049800000000004
CASS4	Q9NQ75	-1.83652	+	1.4629099999999999
CAST	P20810	0.181287	NA	0.274532
CAT	P04040	0.722438	+	6.9266699999999997
CAV2	P51636	-0.023433	NA	4.1626799999999999E-2
CBFA2T3	O75081	-1.26252	+	3.12277
CBFB	Q13951	-0.162983	NA	1.3417300000000001
CBL	P22681	-0.319165	+	4.8830999999999998
CBLB	Q13191	-0.136446	NA	0.38858100000000001
CBLL1	Q75N03	-0.10434	NA	0.12302200000000001
CBLN4	Q9NTU7	1.76779	NA	0.59596400000000005
CBR1	P16152	0.186536	NA	1.5281800000000001
CBR4	Q8N4T8	0.53908	+	1.9231799999999999
CBS	P35520	-5.56946e-4	NA	4.7317000000000001E-3
CBWD2	Q8IUF1	0.150081	NA	0.181477
CBX1	P83916	0.14676	NA	0.263241
CBX2	Q14781	-0.389268	+	1.4026400000000001
CBX3	Q13185	-0.35162	NA	1.03481
CBX4	O00257	-0.563969	+	1.74234
CBX5	P45973	0.174242	NA	0.28117700000000001
CBX8	Q9HC52	0.11977	NA	0.36077100000000001
CC2D1A	Q6P1N0	0.102983	NA	1.01345
CC2D1B	Q5T0F9	0.115815	NA	0.87466600000000005
CCAR1	Q8IX12	0.332252	+	3.04149
CCAR2	Q8N163	0.205753	NA	2.6597
CCDC106	Q9BWC9	0.45185	+	1.27
CCDC115	Q96NT0	-0.756918	+	1.1481399999999999
CCDC117	Q8IWD4	0.563298	NA	0.79384500000000002
CCDC124	Q96CT7	-0.293876	NA	0.478852
CCDC127	Q96BQ5	0.575108	+	1.94184
CCDC134	Q9H6E4	0.0491943	NA	0.147562
CCDC137	Q6PK04	-1.70684	+	1.8913500000000001
CCDC138	Q96M89	-0.33548	NA	0.426093
CCDC14	Q49A88	-0.260787	NA	0.79946700000000004
CCDC18	Q5T9S5	0.161374	NA	0.10997999999999999
CCDC22	O60826	0.430457	+	3.0926900000000002
CCDC25	Q86WR0	0.0520167	NA	0.37426700000000002
CCDC33	Q8N5R6	0.307496	NA	0.106323
CCDC43	Q96MW1	-0.306724	NA	1.0866199999999999
CCDC47	Q96A33	-0.280849	+	2.7330199999999998
CCDC50	Q8IVM0	-0.433631	+	1.2639199999999999
CCDC51	Q96ER9	0.22196	NA	0.70964899999999997
CCDC59	Q9P031	-1.30986	+	1.4935
CCDC6	Q16204	-0.387203	+	2.9548899999999998
CCDC71	Q8IV32	0.493577	NA	0.19175300000000001
CCDC71L	Q8N9Z2	0.122324	NA	0.70386300000000002
CCDC8	Q9H0W5	-0.829718	+	2.7473299999999998
CCDC86	Q9H6F5	-2.09448	+	2.2040600000000001
CCDC88A	Q3V6T2	0.0569921	NA	0.431695
CCDC88B	A6NC98	0	NA	NaN
CCDC9	Q9Y3X0	-0.862109	+	1.1761900000000001
CCDC90B	Q9GZT6	0.534566	+	1.7504999999999999
CCDC91	Q7Z6B0	-0.0286527	NA	3.37545E-2
CCDC93	Q567U6	0.371057	+	2.3314900000000001
CCDC97	Q96F63	0.0934081	NA	0.45907100000000001
CCHCR1	Q8TD31	0.49222	NA	0.50699499999999997
CCM2	Q9BSQ5	0.350382	NA	0.51205599999999996
CCNA2	P20248	-0.902193	+	3.90937
CCNB1	P14635	-1.61749	+	3.7351800000000002
CCNB2	O95067	-1.84385	+	1.2610300000000001
CCND3	P30281	-0.231798	NA	0.45906999999999998
CCNDBP1	O95273	-0.0988555	NA	0.25254799999999999
CCNH	P51946	-0.217287	NA	0.64827800000000002
CCNK	O75909	-0.00371265	NA	2.4692200000000001E-2
CCNL1	Q9UK58	-0.397767	NA	0.57584299999999999
CCNL2	Q96S94	-1.10534	+	1.62323
CCNT1	O60563	-0.210281	NA	0.74965700000000002
CCNT2	O60583	0.193105	NA	0.374749
CCNY	Q8ND76	0.429935	+	2.8024300000000002
CCP110	O43303	-0.630444	NA	0.84641200000000005
CCS	O14618	0.533368	+	3.0062799999999998
CCT2	P78371	-0.161138	NA	1.3428800000000001
CCT3	P49368	-0.201869	NA	2.4190499999999999
CCT4	P50991	-0.216721	+	3.1409699999999998
CCT5	P48643	-0.18768	NA	1.66422
CCT6A	P40227	-0.135802	NA	0.79413900000000004
CCT6B	Q92526	-0.162665	NA	0.519872
CCT7	Q99832	-0.238056	+	3.78844
CCT8	P50990	-0.342493	+	4.3823299999999996
CD151	P48509	-0.739136	NA	0.88641300000000001
CD2AP	Q9Y5K6	-0.366139	+	2.5330699999999999
CD2BP2	O95400	-0.185918	NA	1.8466400000000001
CD320	Q9NPF0	-1.26984	+	5.1541499999999996
CD37	P11049	0.51698	+	1.6480699999999999
CD44	P16070	0	NA	NaN
CD46	P15529	0.0640283	NA	0.117312
CD47	Q08722	-0.235017	NA	0.70920899999999998
CD53	P19397	-0.232531	NA	0.63838399999999995
CD55	P08174	-0.18287	NA	0.50320699999999996
CD58	P19256	0.197482	NA	1.63602
CD59	P13987	0.858442	+	5.6853499999999997
CD63	P08962	-0.180223	NA	0.32570700000000002
CD68	P34810	-0.310446	NA	0.58369499999999996
CD81	P60033	-0.0649505	NA	0.35175600000000001
CD82	P27701	-0.387953	NA	0.69140299999999999
CD84	Q9UIB8	0.2138	NA	0.32899200000000001
CD99	P14209	0.216764	NA	0.90794399999999997
CDAN1	Q8IWY9	-0.203541	NA	1.09761
CDC123	O75794	-1.15829	+	5.3367199999999997
CDC16	Q13042	0.0466456	NA	0.216145
CDC20	Q12834	-1.93071	+	4.5103799999999996
CDC23	Q9UJX2	-0.288207	NA	1.1096999999999999
CDC25C	P30307	0.0193529	NA	5.9462000000000001E-2
CDC27	P30260	-0.213475	NA	1.7595499999999999
CDC34	P49427	-0.0304055	NA	7.57216E-2
CDC37	Q16543	-0.283495	+	2.3830399999999998
CDC37L1	Q7L3B6	-0.533762	NA	0.55866099999999996
CDC40	O60508	-0.222998	NA	2.3670399999999998
CDC42	P60953	0.0526838	NA	0.33463500000000002
CDC42BPA	Q5VT25	-0.343517	+	5.4971100000000002
CDC42BPB	Q9Y5S2	0.42949	NA	0.50686200000000003
CDC42EP4	Q9H3Q1	-0.22759	NA	0.58852400000000005
CDC42SE2	Q9NRR3	0.0500841	NA	3.8987000000000001E-2
CDC45	O75419	-0.818005	+	5.9891399999999999
CDC5L	Q99459	-0.144138	NA	2.9370799999999999
CDC6	Q99741	-1.39684	+	1.4504600000000001
CDC7	O00311	-1.06043	+	2.1629
CDC73	Q6P1J9	-0.400075	+	3.2468300000000001
CDCA2	Q69YH5	-0.970983	+	3.1184599999999998
CDCA3	Q99618	0	NA	NaN
CDCA5	Q96FF9	-1.93119	+	2.3564600000000002
CDCA7	Q9BWT1	0.06235	NA	3.6600599999999997E-2
CDCA7L	Q96GN5	0	NA	NaN
CDCA8	Q53HL2	-0.918179	+	3.40524
CDCP1	Q9H5V8	0.301458	NA	0.34474900000000003
CDIPT	O14735	0.75547	+	2.0295299999999998
CDK1	P06493	-1.28695	+	2.00434
CDK11A	Q9UQ88	0.28388	+	2.03755
CDK12	Q9NYV4	-0.0537667	NA	0.18962000000000001
CDK13	Q14004	-0.445971	+	2.3725200000000002
CDK17	Q00537	-0.920306	NA	0.77385999999999999
CDK19	Q9BWU1	-0.25674	NA	0.14469499999999999
CDK2	P24941	-0.453267	+	2.7397399999999998
CDK4	P11802	-0.293379	NA	1.62853
CDK5	Q00535	0.235321	NA	1.8038799999999999
CDK5RAP1	Q96SZ6	-0.345354	+	1.79888
CDK5RAP2	Q96SN8	0.066098	NA	0.17214299999999999
CDK5RAP3	Q96JB5	0.0965848	NA	0.83649200000000001
CDK6	Q00534	0.0398135	NA	0.656273
CDK7	P50613	-0.160141	NA	0.45256999999999997
CDK8	P49336	0.0686698	NA	5.4872200000000003E-2
CDK9	P50750	-0.0714641	NA	0.65949800000000003
CDKAL1	Q5VV42	-0.816747	+	4.3758400000000002
CDKN1A	P38936	0	NA	NaN
CDKN1C	P49918	1.43059	+	1.23512
CDKN2AIP	Q9NXV6	-0.109559	NA	0.60485500000000003
CDKN2C	P42773	0.931839	+	2.1476600000000001
CDS2	O95674	0.166851	NA	0.36723499999999998
CDT1	Q9H211	-0.72799	+	2.1235499999999998
CDV3	Q9UKY7	-0.638197	NA	0.90223299999999995
CDYL	Q9Y232	-0.241527	NA	0.57676700000000003
CEBPZ	Q03701	-0.397726	+	3.2650700000000001
CELF1	Q92879	-0.134118	NA	0.45269900000000002
CELF2	O95319	-0.355546	+	3.1927599999999998
CELSR3	Q9NYQ7	0	NA	NaN
CENPB	P07199	0.0481691	NA	0.116206
CENPC	Q03188	0.0177064	NA	0.1285
CENPE	Q02224	-0.866734	+	1.17459
CENPF	P49454	-1.06852	+	6.46875
CENPH	Q9H3R5	-0.768348	+	2.1604299999999999
CENPI	Q92674	0.32306	NA	0.239153
CENPK	Q9BS16	-0.748667	+	2.2866900000000001
CENPM	Q9NSP4	-1.02827	+	1.28834
CENPN	Q96H22	-0.0300679	NA	2.34387E-2
CENPO	Q9BU64	-0.241278	NA	0.45608399999999999
CENPP	Q6IPU0	-0.121905	NA	0.15261
CENPT	Q96BT3	-0.511044	+	2.09144
CENPU	Q71F23	-0.135942	NA	0.14313799999999999
CENPV	Q7Z7K6	0.1985	NA	0.51649299999999998
CEP120	Q8N960	-0.801764	+	1.44085
CEP131	Q9UPN4	-0.364153	+	2.7330299999999998
CEP135	Q66GS9	0.393037	+	2.55314
CEP152	O94986	-0.376155	NA	0.48098299999999999
CEP170	Q5SW79	-0.355118	+	2.9653100000000001
CEP192	Q8TEP8	-0.29238	NA	0.78412700000000002
CEP250	Q9BV73	0.25484	NA	0.63531700000000002
CEP350	Q5VT06	0.0881219	NA	0.13908699999999999
CEP41	Q9BYV8	-0.494891	+	1.3491
CEP44	Q9C0F1	-0.0439463	NA	0.29120200000000002
CEP55	Q53EZ4	-0.878267	NA	0.68951700000000005
CEP57	Q86XR8	-0.952698	+	1.7059200000000001
CEP76	Q8TAP6	-0.675438	+	2.2610100000000002
CEP78	Q5JTW2	0	NA	NaN
CEP85	Q6P2H3	-0.715566	+	3.80166
CEP95	Q96GE4	-1.80745	+	3.4718200000000001
CEP97	Q8IW35	-0.782638	+	2.5303499999999999
CEPT1	Q9Y6K0	0.021399	NA	7.5645400000000002E-2
CERS2	Q96G23	-0.379889	+	3.2290299999999998
CES2	O00748	0.434953	NA	0.51463400000000004
CETN3	O15182	-0.695717	+	2.0687000000000002
CFAP20	Q9Y6A4	-0.282361	NA	0.98733300000000002
CFAP36	Q96G28	0.101281	NA	0.225629
CFAP57	Q96MR6	-0.416913	NA	0.47757699999999997
CFD	P00746	0.563905	NA	0.499774
CFDP1	Q9UEE9	-0.0803809	NA	0.11840000000000001
CFH	P08603	-1.14473	+	1.43746
CFL1	P23528	0.0849738	NA	0.42544900000000002
CGGBP1	Q9UFW8	0.56678	NA	0.68797799999999998
CHAC2	Q8WUX2	0.306723	NA	0.33118199999999998
CHAF1A	Q13111	-0.555468	+	2.94441
CHAF1B	Q13112	-0.69312	+	4.37277
CHAMP1	Q96JM3	-0.175985	NA	0.65154100000000004
CHCHD1	Q96BP2	0.727643	+	1.03165
CHCHD2	Q9Y6H1	-2.29788	+	4.0175000000000001
CHCHD3	Q9NX63	0.232604	NA	1.6777599999999999
CHCHD4	Q8N4Q1	-0.772659	+	1.54051
CHCHD5	Q9BSY4	0.626406	NA	0.64899899999999999
CHD1	O14646	-0.397339	+	2.5144099999999998
CHD1L	Q86WJ1	0.414772	+	1.88984
CHD2	O14647	0.365598	NA	0.73480500000000004
CHD3	Q12873	-0.0805163	NA	0.30867099999999997
CHD4	Q14839	-0.0150599	NA	6.4916299999999996E-2
CHD7	Q9P2D1	-0.0166082	NA	1.6737599999999998E-2
CHD8	Q9HCK8	-0.706653	+	3.83317
CHD9	Q3L8U1	-0.133091	NA	0.229355
CHEK1	O14757	-1.09239	+	5.1252500000000003
CHEK2	O96017	0.0932522	NA	0.26536999999999999
CHERP	Q8IWX8	-0.128026	NA	3.47315
CHID1	Q9BWS9	0.0252581	NA	0.22556599999999999
CHKA	P35790	-1.35797	+	1.3438600000000001
CHKB	Q9Y259	0	NA	NaN
CHM	P24386	-1.00189	NA	0.85661200000000004
CHML	P26374	-0.841686	+	2.57579
CHMP1A	Q9HD42	-0.0296292	NA	7.0331000000000005E-2
CHMP1B	Q7LBR1	0.737906	+	3.0545900000000001
CHMP2A	O43633	0.299761	+	2.0394999999999999
CHMP2B	Q9UQN3	-0.020349	NA	4.7850299999999998E-2
CHMP3	Q9Y3E7	-0.0790839	NA	0.60945199999999999
CHMP4A	Q9BY43	-0.333055	+	1.7535700000000001
CHMP4B	Q9H444	-0.20538	NA	1.0057799999999999
CHMP5	Q9NZZ3	0.262564	NA	0.61238700000000001
CHMP6	Q96FZ7	-0.0505066	NA	0.38409399999999999
